Rank,Youtuber,Subscribers,Video Views,Category,Title,Uploads,Country,Abbreviation,Channel_Type,Video_Views_Rank,Country_Rank,Channel_Type_Rank,Video_Views_For_The_Last_30_Days,Lowest_Monthly_Earnings,Highest_Monthly_Earnings,Lowest_Yearly_Earnings,Highest_Yearly_Earnings,Subscribers_For_Last_30_Days,Created_Year,Created_Month,Created_Date,Gross Tertiary Education Enrollment (%),Population,Unemployment Rate,Urban_Population,Latitude,Longitude
833,Zeinab Harake,13600000,896891351.0,Unknown,Zeinab Harake,273,Philippines,PH,People,13437,9,51,12088000.0,3000.0,48400.0,36300.0,580200.0,100000,1970-01-01 00:00:00.000002017,Oct,19,35.5,108116615,2.15,50975903,12.879721,121.774017
834,DALLMYD,13600000,1948925559.0,Sports,DALLMYD,412,United States,US,Sports,5133,164,11,30677000.0,7700.0,122700.0,92000.0,1500000.0,100000,1970-01-01 00:00:00.000002011,Feb,1,88.2,328239523,14.7,270663028,37.09024,-95.712891
835,Lindsey Stirling,13600000,3764608356.0,Music,Lindsey Stirling,199,United States,US,Music,2084,163,139,15277000.0,3800.0,61100.0,45800.0,733300.0,100000,1970-01-01 00:00:00.000002007,May,20,88.2,328239523,14.7,270663028,37.09024,-95.712891
836,JOJO TV - Hindi Stories,13600000,5141201173.0,Education,JOJO TV - Hindi Stories,1097,India,IN,Film,1303,114,42,10764000.0,2700.0,43100.0,32300.0,516700.0,100000,1970-01-01 00:00:00.000002016,Dec,25,28.1,1366417754,5.36,471031528,20.593684,78.96288
837,BBC,13600000,9685060624.0,Pets & Animals,BBC,16047,United Kingdom,GB,Entertainment,474,29,160,44414000.0,11100.0,177700.0,133200.0,2100000.0,100000,1970-01-01 00:00:00.000002005,Nov,12,60.0,66834405,3.85,55908316,55.378051,-3.435973
838,Saturday Night Live,13600000,14717282742.0,Entertainment,Saturday Night Live,8335,United States,US,Comedy,232,164,37,56626000.0,14200.0,226500.0,169900.0,2700000.0,0,1970-01-01 00:00:00.000002013,Jul,23,88.2,328239523,14.7,270663028,37.09024,-95.712891
839,BUDI01 GAMING,13500000,1181292450.0,Gaming,BUDI01 GAMING,319,Indonesia,ID,Games,9540,29,61,13436000.0,3400.0,53700.0,40300.0,644900.0,0,1970-01-01 00:00:00.000002019,Jul,19,36.3,270203917,4.69,151509724,-0.789275,113.921327
840,Typical Gamer,13500000,4301581610.0,Gaming,Typical Gamer,4312,Canada,CA,Games,1716,11,61,32557000.0,8100.0,130200.0,97700.0,1600000.0,0,1970-01-01 00:00:00.000002008,Aug,24,68.9,36991981,5.56,30628482,56.130366,-106.346771
841,Anaysa,13500000,3445794123.0,Howto & Style,Anaysa,591,India,IN,Howto,2364,115,30,29706000.0,7400.0,118800.0,89100.0,1400000.0,0,1970-01-01 00:00:00.000002012,Mar,10,28.1,1366417754,5.36,471031528,20.593684,78.96288
842,JULIA GISELLA,13500000,5380132790.0,Entertainment,Julia Gisella,19,United Kingdom,GB,Music,3767960,2492,3189,1615.0,0.4,6.0,5.0,78.0,130,1970-01-01 00:00:00.000002015,Mar,24,60.0,66834405,3.85,55908316,55.378051,-3.435973
843,Awakening Music,13500000,5545936485.0,Music,Awakening Music,814,United Kingdom,GB,Music,1183,30,140,35309000.0,8800.0,141200.0,105900.0,1700000.0,100000,1970-01-01 00:00:00.000002006,Dec,25,60.0,66834405,3.85,55908316,55.378051,-3.435973
844,Lady Diana,13500000,8265920659.0,Entertainment,Lady Diana,1403,Ukraine,UA,People,620,4,52,75162000.0,18800.0,300600.0,225500.0,3600000.0,100000,1970-01-01 00:00:00.000002016,Mar,21,82.7,44385155,8.88,30835699,48.379433,31.16558
845,Sanjoy Das Official,13500000,3912334359.0,Entertainment,Sanjoy Das Official,1793,India,IN,Games,1954,114,60,179232000.0,44800.0,716900.0,537700.0,8600000.0,400000,1970-01-01 00:00:00.000002015,Apr,29,28.1,1366417754,5.36,471031528,20.593684,78.96288
846,Woody & Kleiny,13500000,11717217293.0,Comedy,Woody & Kleiny,975,United Kingdom,GB,Entertainment,333,29,160,495561000.0,123900.0,2000000.0,1500000.0,23800000.0,400000,1970-01-01 00:00:00.000002013,Mar,30,60.0,66834405,3.85,55908316,55.378051,-3.435973
847,Vijay Kumar Viner Vlogs,13500000,7958771872.0,Entertainment,Vijay Kumar Viner Vlogs,1357,India,IN,Entertainment,663,116,162,109813000.0,27500.0,439300.0,329400.0,5300000.0,300000,1970-01-01 00:00:00.000002019,Mar,22,28.1,1366417754,5.36,471031528,20.593684,78.96288
848,Conor Maynard,13500000,2750993392.0,Music,Conor Maynard,321,United States,US,Music,3257,165,140,10787000.0,2700.0,43100.0,32400.0,517800.0,0,1970-01-01 00:00:00.000002006,May,19,88.2,328239523,14.7,270663028,37.09024,-95.712891
849,Wengie,13500000,1900272833.0,Howto & Style,Wengie,462,United States,US,Howto,5297,165,30,1335000.0,334.0,5300.0,4000.0,64100.0,100000,1970-01-01 00:00:00.000002010,Sep,9,88.2,328239523,14.7,270663028,37.09024,-95.712891
850,Vlad y Niki Show,13400000,4622628957.0,Unknown,Vlad y Niki Show,477,United States,US,Entertainment,1537,166,162,92228000.0,23100.0,368900.0,276700.0,4400000.0,200000,1970-01-01 00:00:00.000002018,Nov,8,88.2,328239523,14.7,270663028,37.09024,-95.712891
851,Codiscos,13400000,11789678655.0,Music,Codiscos,7356,Colombia,CO,Music,330,9,140,228902000.0,57200.0,915600.0,686700.0,11000000.0,100000,1970-01-01 00:00:00.000002007,Feb,8,55.3,50339443,9.71,40827302,4.570868,-74.297333
852,The World Adventures ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,13400000,2139769210.0,People & Blogs,The World Adventures ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1028,India,IN,People,4540,116,53,1043000.0,261.0,4200.0,3100.0,50100.0,0,1970-01-01 00:00:00.000002016,Sep,9,28.1,1366417754,5.36,471031528,20.593684,78.96288
853,Vibhu 96,13400000,20563378.0,Unknown,Vibhu 96,256,India,IN,Education,342460,114,40,20264000.0,5100.0,81100.0,60800.0,972700.0,300000,1970-01-01 00:00:00.000002022,Jun,5,28.1,1366417754,5.36,471031528,20.593684,78.96288
854,Blockbuster Movies,13400000,2650061211.0,Entertainment,Blockbuster Movies,0,India,IN,Unknown,4057944,5589,0,0.0,0.0,0.0,0.0,0.0,0,1970-01-01 00:00:00.000002017,Jul,4,28.1,1366417754,5.36,471031528,20.593684,78.96288
855,ATHLEAN-Xï¿½,13400000,2319515787.0,Howto & Style,ATHLEAN-Xï¿½,1349,United States,US,Howto,4039,166,31,14498000.0,3600.0,58000.0,43500.0,695900.0,0,1970-01-01 00:00:00.000002006,Dec,16,88.2,328239523,14.7,270663028,37.09024,-95.712891
856,My Mate Nate,13400000,3363634923.0,Comedy,My Mate Nate,1195,Thailand,TH,Entertainment,2436,15,162,41672000.0,10400.0,166700.0,125000.0,2000000.0,0,1970-01-01 00:00:00.000002014,Dec,8,49.3,69625582,0.75,35294600,15.870032,100.992541
857,H2ODelirious,13400000,4356686216.0,Gaming,H2ODelirious,3727,United States,US,Games,1683,166,62,16785000.0,4200.0,67100.0,50400.0,805700.0,0,1970-01-01 00:00:00.000002007,May,24,88.2,328239523,14.7,270663028,37.09024,-95.712891
858,GMA Integrated News,13400000,9569814790.0,News & Politics,GMA Integrated News,296272,Philippines,PH,News,486,10,22,115459000.0,28900.0,461800.0,346400.0,5500000.0,100000,1970-01-01 00:00:00.000002007,Oct,29,35.5,108116615,2.15,50975903,12.879721,121.774017
859,Peet Montzingo,13400000,10022557589.0,People & Blogs,Peet Montzingo,319,United States,US,People,433,165,52,397715000.0,99400.0,1600000.0,1200000.0,19100000.0,500000,1970-01-01 00:00:00.000002014,Jun,1,88.2,328239523,14.7,270663028,37.09024,-95.712891
860,The Q,13400000,4306212515.0,People & Blogs,Tom Duggan,96,United States,US,Sports,3846885,7615,4466,3.0,0.0,0.01,0.01,0.14,1,1970-01-01 00:00:00.000002006,Jan,17,88.2,328239523,14.7,270663028,37.09024,-95.712891
861,Trakin Tech,13300000,2262690743.0,Science & Technology,Trakin Tech,3640,India,IN,Tech,4152,116,16,43669000.0,10900.0,174700.0,131000.0,2100000.0,100000,1970-01-01 00:00:00.000002011,Nov,2,28.1,1366417754,5.36,471031528,20.593684,78.96288
862,theRadBrad,13300000,6050102764.0,Gaming,theRadBrad,8195,United States,US,Games,1038,167,63,15694000.0,3900.0,62800.0,47100.0,753300.0,0,1970-01-01 00:00:00.000002006,Nov,27,88.2,328239523,14.7,270663028,37.09024,-95.712891
863,Matt Steffanina,13300000,3299216601.0,Entertainment,Matt Steffanina,331,United States,US,Entertainment,14275,692,694,1929000.0,482.0,7700.0,5800.0,92600.0,0,1970-01-01 00:00:00.000002007,Nov,28,88.2,328239523,14.7,270663028,37.09024,-95.712891
864,Stray Kids,13300000,3364230487.0,People & Blogs,straykids,3,Unknown,Unknown,Comedy,4057875,0,4896,2.0,0.0,0.01,0.01,0.1,1,1970-01-01 00:00:00.000002007,Mar,17,0.0,0,0.0,0,0.0,0.0
865,Kurt Hugo Schneider,13300000,3733856870.0,Entertainment,Kurt Hugo Schneider,698,United States,US,Entertainment,2110,167,163,4233000.0,1100.0,16900.0,12700.0,203200.0,0,1970-01-01 00:00:00.000002007,Oct,16,88.2,328239523,14.7,270663028,37.09024,-95.712891
866,Vogue,13300000,4177184071.0,Entertainment,Vogue,3166,United States,US,People,1789,167,54,45095000.0,11300.0,180400.0,135300.0,2200000.0,100000,1970-01-01 00:00:00.000002008,Jun,29,88.2,328239523,14.7,270663028,37.09024,-95.712891
867,ýýýýýýýýýýýýýýýýýý,13300000,6482687220.0,People & Blogs,ýýýýýýýýýýýýýýýýýý,608,Russia,RU,Entertainment,927,13,163,90241000.0,22600.0,361000.0,270700.0,4300000.0,100000,1970-01-01 00:00:00.000002015,Oct,4,81.9,144373535,4.59,107683889,61.52401,105.318756
868,Kids Lineï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,13300000,9088562002.0,People & Blogs,Kids Lineï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,2742,United States,US,Education,524,166,41,161889000.0,40500.0,647600.0,485700.0,7800000.0,100000,1970-01-01 00:00:00.000002011,Nov,26,88.2,328239523,14.7,270663028,37.09024,-95.712891
869,VexTrex,13300000,7923901253.0,Entertainment,VexTrex,2411,Ukraine,UA,Entertainment,669,5,163,379346000.0,0.0,0.0,0.0,0.0,0,1970-01-01 00:00:00.000002014,Sep,8,82.7,44385155,8.88,30835699,48.379433,31.16558
870,penguinz0,13300000,7773543609.0,Gaming,penguinz0,4613,United States,US,Entertainment,689,166,162,188948000.0,47200.0,755800.0,566800.0,9100000.0,200000,1970-01-01 00:00:00.000002007,May,7,88.2,328239523,14.7,270663028,37.09024,-95.712891
871,Just For Laughs Gags,13300000,7406628736.0,Comedy,Just For Laughs Gags,6916,United States,US,Comedy,764,167,38,17468000.0,4400.0,69900.0,52400.0,838500.0,100000,1970-01-01 00:00:00.000002007,Jan,14,88.2,328239523,14.7,270663028,37.09024,-95.712891
872,Kabita's Kitchen,13300000,2831275503.0,Howto & Style,Kabita's Kitchen,1489,India,IN,Howto,3123,117,32,43118000.0,10800.0,172500.0,129400.0,2100000.0,0,1970-01-01 00:00:00.000002014,Oct,7,28.1,1366417754,5.36,471031528,20.593684,78.96288
873,BanderitaX,13300000,4129249415.0,Gaming,BanderitaX,1640,Saudi Arabia,SA,Games,1818,7,63,70712000.0,17700.0,282800.0,212100.0,3400000.0,200000,1970-01-01 00:00:00.000002013,Aug,20,68.0,34268528,5.93,28807838,23.885942,45.079162
874,AzzyLand,13300000,6412313570.0,Gaming,AzzyLand,1749,Canada,CA,Entertainment,949,12,163,5387000.0,1300.0,21500.0,16200.0,258600.0,100000,1970-01-01 00:00:00.000002015,May,8,68.9,36991981,5.56,30628482,56.130366,-106.346771
875,HUBAï¿½ï¿½,13200000,9884886099.0,Entertainment,HUBAï¿½ï¿½,538,United States,US,Entertainment,454,167,163,319647000.0,79900.0,1300000.0,958900.0,15300000.0,500000,1970-01-01 00:00:00.000002021,Feb,20,88.2,328239523,14.7,270663028,37.09024,-95.712891
876,BIBO ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,13200000,1148422000.0,Entertainment,BIBO ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,192,Russia,RU,Entertainment,9855,13,163,8769000.0,2200.0,35100.0,26300.0,420900.0,200000,1970-01-01 00:00:00.000002019,Jan,10,81.9,144373535,4.59,107683889,61.52401,105.318756
877,Brawl Stars,13200000,2036408398.0,Gaming,Brawl Stars,172,Finland,FI,Games,4846,1,64,20369000.0,5100.0,81500.0,61100.0,977700.0,0,1970-01-01 00:00:00.000002017,Apr,28,88.2,5520314,6.59,4716888,61.92411,25.748151
878,Ei Nerd,13200000,3568392223.0,Entertainment,Einerd,0,Unknown,Unknown,Games,4057944,0,7399,0.0,0.0,0.0,0.0,0.0,0,1970-01-01 00:00:00.000002007,Nov,19,0.0,0,0.0,0,0.0,0.0
879,Sonotek Bhakti,13200000,3789736218.0,Entertainment,Sonotek Bhakti,8019,India,IN,Music,2063,118,142,25321000.0,6300.0,101300.0,76000.0,1200000.0,0,1970-01-01 00:00:00.000002010,Dec,27,28.1,1366417754,5.36,471031528,20.593684,78.96288
880,Vilmei,13200000,4205664894.0,Unknown,Vilmei,1324,Indonesia,ID,People,1786,30,55,264308000.0,66100.0,1100000.0,792900.0,12700000.0,800000,1970-01-01 00:00:00.000002013,Sep,25,36.3,270203917,4.69,151509724,-0.789275,113.921327
881,MC Divertida,13200000,5224764969.0,Entertainment,MC Divertida,413,Brazil,BR,Entertainment,1269,49,164,64517000.0,16100.0,258100.0,193600.0,3100000.0,100000,1970-01-01 00:00:00.000002018,Jan,17,51.3,212559417,12.08,183241641,-14.235004,-51.92528
882,The Infographics Show,13200000,5263540904.0,Education,The Infographics Show,4279,United States,US,Education,1252,168,42,51820000.0,13000.0,207300.0,155500.0,2500000.0,100000,1970-01-01 00:00:00.000002011,Feb,26,88.2,328239523,14.7,270663028,37.09024,-95.712891
883,jbalvinVEVO,13200000,20743586601.0,Music,jbalvinVEVO,237,Colombia,CO,Music,113,10,142,86270000.0,21600.0,345100.0,258800.0,4100000.0,0,1970-01-01 00:00:00.000002010,Sep,30,55.3,50339443,9.71,40827302,4.570868,-74.297333
884,ýýýýýýTwinsFromRussia,13200000,9378175604.0,People & Blogs,ýýýýýýTwinsFromRussia,6888,United States,US,People,503,168,55,119389000.0,29800.0,477600.0,358200.0,5700000.0,300000,1970-01-01 00:00:00.000002011,May,16,88.2,328239523,14.7,270663028,37.09024,-95.712891
885,Technology Gyan,13200000,1138262456.0,Science & Technology,Technology Gyan,1022,India,IN,Tech,9955,118,17,18518000.0,4600.0,74100.0,55600.0,888900.0,100000,1970-01-01 00:00:00.000002015,Nov,17,28.1,1366417754,5.36,471031528,20.593684,78.96288
886,CookingShooking Hindi,13200000,1758603195.0,People & Blogs,CookingShooking Hindi,393,India,IN,Howto,5855,118,33,11490000.0,2900.0,46000.0,34500.0,551500.0,0,1970-01-01 00:00:00.000002017,Apr,4,28.1,1366417754,5.36,471031528,20.593684,78.96288
887,Ryan Trahan,13100000,2182651464.0,Entertainment,Ryan Trahan,33,United States,US,People,4051001,7683,7670,248.0,0.06,0.99,0.74,12.0,1,1970-01-01 00:00:00.000002022,Jun,27,88.2,328239523,14.7,270663028,37.09024,-95.712891
888,Alex Gonzaga Official,13100000,1401914513.0,People & Blogs,Alex Gonzaga Official,287,Philippines,PH,People,7733,11,56,10848000.0,2700.0,43400.0,32500.0,520700.0,0,1970-01-01 00:00:00.000002017,Jul,18,35.5,108116615,2.15,50975903,12.879721,121.774017
889,WiederDude,13100000,2733682792.0,Unknown,WiederDude,289,United States,US,Games,3275,169,65,56894000.0,14200.0,227600.0,170700.0,2700000.0,100000,1970-01-01 00:00:00.000002016,Jun,12,88.2,328239523,14.7,270663028,37.09024,-95.712891
890,Ian Boggs,13100000,9110348202.0,Entertainment,Ian Boggs,1327,Unknown,Unknown,Entertainment,520,0,163,329312000.0,82300.0,1300000.0,987900.0,15800000.0,700000,1970-01-01 00:00:00.000002010,Mar,25,0.0,0,0.0,0,0.0,0.0
891,Lokdhun Punjabi,13100000,4712624489.0,Music,Lokdhun Punjabi,1262,India,IN,Music,1484,119,143,34438000.0,8600.0,137800.0,103300.0,1700000.0,100000,1970-01-01 00:00:00.000002010,Dec,27,28.1,1366417754,5.36,471031528,20.593684,78.96288
892,Knowledge Tv ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,13100000,1936582704.0,People & Blogs,Knowledge Tv ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7,Unknown,Unknown,People,4054334,0,7714,2.0,0.0,0.01,0.01,0.1,0,1970-01-01 00:00:00.000002019,Nov,24,0.0,0,0.0,0,0.0,0.0
893,Painzeiro,13100000,2555801802.0,People & Blogs,Painzeiro,1077,Brazil,BR,People,3545,50,56,43990000.0,11000.0,176000.0,132000.0,2100000.0,100000,1970-01-01 00:00:00.000002015,Nov,6,51.3,212559417,12.08,183241641,-14.235004,-51.92528
894,Peppa Pig em Portuguï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,13100000,4214172991.0,Film & Animation,Peppa Pig em Portuguï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1365,Brazil,BR,Film,1770,49,43,27340000.0,6800.0,109400.0,82000.0,1300000.0,100000,1970-01-01 00:00:00.000002014,May,6,51.3,212559417,12.08,183241641,-14.235004,-51.92528
895,ýýýýýýýýýýýýýýý Ms Yeah,13100000,4399833602.0,People & Blogs,ýýýýýýýýýýýýýýý Ms Yeah,435,United States,US,Howto,1650,169,34,60661000.0,15200.0,242600.0,182000.0,2900000.0,100000,1970-01-01 00:00:00.000002017,Feb,15,88.2,328239523,14.7,270663028,37.09024,-95.712891
896,Hungria Hip Hop,13100000,4608751851.0,Music,Hungria Hip Hop,73,Brazil,BR,Music,1541,50,143,48223000.0,12100.0,192900.0,144700.0,2300000.0,0,1970-01-01 00:00:00.000002013,Apr,13,51.3,212559417,12.08,183241641,-14.235004,-51.92528
897,RaptorGamer,13100000,2879263916.0,People & Blogs,RaptorGamer,1444,Ecuador,EC,Games,3044,2,65,62909000.0,15700.0,251600.0,188700.0,3000000.0,300000,1970-01-01 00:00:00.000002016,Jul,16,44.9,17373662,3.97,11116711,-1.831239,-78.183406
898,RedeTV,13100000,5333569294.0,Entertainment,RedeTV,36760,Brazil,BR,Entertainment,1240,50,165,17588000.0,4400.0,70400.0,52800.0,844200.0,0,1970-01-01 00:00:00.000002011,Oct,18,51.3,212559417,12.08,183241641,-14.235004,-51.92528
899,twenty one pilots,13100000,5264039679.0,Music,twenty one pilots,194,United States,US,Music,1255,169,143,50922000.0,12700.0,203700.0,152800.0,2400000.0,0,1970-01-01 00:00:00.000002009,Sep,5,88.2,328239523,14.7,270663028,37.09024,-95.712891
900,DJ Khaled,13100000,6637820731.0,Music,DjKhaled,12,Samoa,WS,Music,3967392,81,5659,379.0,0.09,2.0,1.0,18.0,3,1970-01-01 00:00:00.000002006,May,27,7.6,202506,8.36,35588,-13.759029,-172.104629
901,Davie504,13000000,2683297849.0,Entertainment,Davie504,838,Italy,IT,Entertainment,3340,2,166,29870000.0,7500.0,119500.0,89600.0,1400000.0,100000,1970-01-01 00:00:00.000002011,May,18,61.9,60297396,9.89,42651966,41.87194,12.56738
902,Everson Zoio,13000000,1024467771.0,Comedy,Everson Zoio,625,Brazil,BR,Entertainment,11340,51,166,3052000.0,763.0,12200.0,9200.0,146500.0,0,1970-01-01 00:00:00.000002009,Mar,26,51.3,212559417,12.08,183241641,-14.235004,-51.92528
903,Calon Sarjana,13000000,10664585.0,Entertainment,Calon Sarjana,29,Indonesia,ID,Entertainment,772571,31,166,2292000000.0,0.0,0.0,0.0,0.0,300000,1970-01-01 00:00:00.000002016,Jan,20,36.3,270203917,4.69,151509724,-0.789275,113.921327
904,Lofi Girl,13000000,1698279553.0,Music,Lofi Girl,409,France,FR,Music,6059,3,143,30471000.0,7600.0,121900.0,91400.0,1500000.0,100000,1970-01-01 00:00:00.000002015,Mar,18,65.6,67059887,8.43,54123364,46.227638,2.213749
905,Jomy Production,13000000,5057163256.0,Entertainment,SRK Edie soon,8,India,IN,Unknown,3686280,5227,0,2.0,0.0,0.01,0.01,0.1,0,1970-01-01 00:00:00.000002021,Mar,18,28.1,1366417754,5.36,471031528,20.593684,78.96288
906,GH'S,13000000,8739174649.0,Gaming,GH'S,510,South Korea,KR,Games,553,15,65,1081000000.0,270300.0,4300000.0,3200000.0,51900000.0,1000000,1970-01-01 00:00:00.000002020,Jul,7,94.3,51709098,4.15,42106719,35.907757,127.766922
907,JesseAndMike,13000000,9999238237.0,Entertainment,JesseAndMike,716,United States,US,Entertainment,440,170,166,41109000.0,10300.0,164400.0,123300.0,2000000.0,0,1970-01-01 00:00:00.000002007,Apr,29,88.2,328239523,14.7,270663028,37.09024,-95.712891
908,Wolfoo Channel,13000000,301547793.0,Unknown,Wolfoo Channel,22,Pakistan,PK,People,4035874,3926,7638,590.0,0.15,2.0,2.0,28.0,8,1970-01-01 00:00:00.000002021,Aug,11,9.0,216565318,4.45,79927762,30.375321,69.345116
909,Susy Mouriz,13000000,6270909026.0,Entertainment,Susy Mouriz,1299,Mexico,MX,Entertainment,969,31,165,368437000.0,92100.0,1500000.0,1100000.0,17700000.0,600000,1970-01-01 00:00:00.000002017,Mar,18,40.2,126014024,3.42,102626859,23.634501,-102.552784
910,7 Minutoz,13000000,4349562794.0,Music,7 Minutoz,521,Brazil,BR,Music,1692,51,144,29526000.0,7400.0,118100.0,88600.0,1400000.0,0,1970-01-01 00:00:00.000002012,Jun,4,51.3,212559417,12.08,183241641,-14.235004,-51.92528
911,The LaBrant Fam,13000000,4637474071.0,Comedy,The LaBrant Fam,612,United States,US,People,1557,170,57,42412000.0,0.0,0.0,0.0,0.0,0,1970-01-01 00:00:00.000002012,Aug,24,88.2,328239523,14.7,270663028,37.09024,-95.712891
912,Pastor Antï¿½ï¿½ï¿½ï¿½ï,12900000,2112274210.0,People & Blogs,Pastor Antï¿½ï¿½ï¿½ï¿½ï,4712,Brazil,BR,People,4602,52,58,31796000.0,7900.0,127200.0,95400.0,1500000.0,100000,1970-01-01 00:00:00.000002013,Jan,19,51.3,212559417,12.08,183241641,-14.235004,-51.92528
913,Matheus Yurley,12900000,140022442.0,Entertainment,Matheus Yurley,69,Brazil,BR,Entertainment,93531,52,167,147626.0,37.0,591.0,443.0,7100.0,0,1970-01-01 00:00:00.000002015,Jan,27,51.3,212559417,12.08,183241641,-14.235004,-51.92528
914,gymvirtual,12900000,2509752944.0,Sports,gymvirtual,1572,Spain,ES,Sports,3645,17,12,11993000.0,3000.0,48000.0,36000.0,575700.0,100000,1970-01-01 00:00:00.000002010,Nov,1,88.9,47076781,13.96,37927409,40.463667,-3.74922
915,BIBOï¿½ï¿½ï¿½ï¿½ï,12900000,3178222797.0,Entertainment,BIBOï¿½ï¿½ï¿½ï¿½ï,193,South Korea,KR,Entertainment,2649,16,167,4001000.0,1000.0,16000.0,12000.0,192100.0,0,1970-01-01 00:00:00.000002016,Aug,8,94.3,51709098,4.15,42106719,35.907757,127.766922
916,Top Viral Talent,12900000,3643698504.0,Entertainment,Top Viral Talent,1598,United States,US,Entertainment,2177,171,167,29379000.0,7300.0,117500.0,88100.0,1400000.0,100000,1970-01-01 00:00:00.000002014,Jan,2,88.2,328239523,14.7,270663028,37.09024,-95.712891
917,Akon,12900000,6300933122.0,Music,Akon,39,United States,US,Music,976,171,145,91240000.0,22800.0,365000.0,273700.0,4400000.0,100000,1970-01-01 00:00:00.000002005,Nov,5,88.2,328239523,14.7,270663028,37.09024,-95.712891
918,AlArabiya ï¿½ï¿½ï¿½ï¿½ï¿,12900000,7520379951.0,People & Blogs,AlArabiya ï¿½ï¿½ï¿½ï¿½ï¿,169304,United Arab Emirates,AE,News,737,8,23,80219000.0,20100.0,320900.0,240700.0,3900000.0,100000,1970-01-01 00:00:00.000002006,Sep,19,36.8,9770529,2.35,8479744,23.424076,53.847818
919,Rauw Alejandro,12900000,11504090820.0,Music,Rauw Alejandro,168,Unknown,Unknown,Music,348,5,145,205548000.0,51400.0,822200.0,616600.0,9900000.0,100000,1970-01-01 00:00:00.000002014,Dec,11,0.0,0,0.0,0,0.0,0.0
920,EnriqueIglesiasVEVO,12900000,15446707595.0,Music,EnriqueIglesiasVEVO,137,United States,US,Music,210,171,145,75773000.0,18900.0,303100.0,227300.0,3600000.0,100000,1970-01-01 00:00:00.000002009,May,12,88.2,328239523,14.7,270663028,37.09024,-95.712891
